81
70
400	0.216086
410	0.382752
420	0.549419
430	0.716086
440	0.882752
450	1.04942
460	1.21609
470	1.38275
480	1.54942
490	1.71609
500	1.88275
510	2.04942
520	2.21609
530	2.38275
540	2.54942
550	2.71609
560	2.88275
570	3.04942
580	3.21609
590	3.38275
600	3.54942
610	3.71609
620	3.88275
630	4.04942
640	4.21609
650	4.38275
660	4.54942
670	4.71609
680	4.88275
690	5.04942
700	5.21609
710	5.38275
720	5.54942
730	5.71609
740	5.88275
750	6.04942
760	6.21609
770	6.38275
780	6.54942
790	6.71609
800	6.88275
810	7.04942
820	7.21609
830	7.38275
840	7.54942
850	7.71609
860	7.88275
870	8.04942
880	8.21609
890	8.38275
900	8.54942
910	8.71609
920	8.88275
930	9.04942
940	9.21609
950	9.38275
960	9.54942
970	9.71609
980	9.88275
990	10.0494
1000	10.2161
1010	10.3828
1020	10.5494
1030	10.7161
1040	10.8828
1050	11.0494
1060	11.2161
1070	11.3828
1080	11.5494
1090	11.7161
71
390	0.0683585
400	0.235025
410	0.401692
420	0.568358
430	0.735025
440	0.901692
450	1.06836
460	1.23503
470	1.40169
480	1.56836
490	1.73503
500	1.90169
510	2.06836
520	2.23503
530	2.40169
540	2.56836
550	2.73503
560	2.90169
570	3.06836
580	3.23503
590	3.40169
600	3.56836
610	3.73503
620	3.90169
630	4.06836
640	4.23503
650	4.40169
660	4.56836
670	4.73503
680	4.90169
690	5.06836
700	5.23503
710	5.40169
720	5.56836
730	5.73503
740	5.90169
750	6.06836
760	6.23503
770	6.40169
780	6.56836
790	6.73503
800	6.90169
810	7.06836
820	7.23503
830	7.40169
840	7.56836
850	7.73503
860	7.90169
870	8.06836
880	8.23503
890	8.40169
900	8.56836
910	8.73503
920	8.90169
930	9.06836
940	9.23503
950	9.40169
960	9.56836
970	9.73503
980	9.90169
990	10.0684
1000	10.235
1010	10.4017
1020	10.5684
1030	10.735
1040	10.9017
1050	11.0684
1060	11.235
1070	11.4017
1080	11.5684
1090	11.735
72
380	0.165281
390	0.331948
400	0.498614
410	0.665281
420	0.831948
430	0.998614
440	1.16528
450	1.33195
460	1.49861
470	1.66528
480	1.83195
490	1.99861
500	2.16528
510	2.33195
520	2.49861
530	2.66528
540	2.83195
550	2.99861
560	3.16528
570	3.33195
580	3.49861
590	3.66528
600	3.83195
610	3.99861
620	4.16528
630	4.33195
640	4.49861
650	4.66528
660	4.83195
670	4.99861
680	5.16528
690	5.33195
700	5.49861
710	5.66528
720	5.83195
730	5.99861
740	6.16528
750	6.33195
760	6.49861
770	6.66528
780	6.83195
790	6.99861
800	7.16528
810	7.33195
820	7.49861
830	7.66528
840	7.83195
850	7.99861
860	8.16528
870	8.33195
880	8.49861
890	8.66528
900	8.83195
910	8.99861
920	9.16528
930	9.33195
940	9.49861
950	9.66528
960	9.83195
970	9.99861
980	10.1653
990	10.3319
1000	10.4986
1010	10.6653
1020	10.8319
1030	10.9986
1040	11.1653
1050	11.3319
1060	11.4986
1070	11.6653
1080	11.8319
1090	11.9986
73
370	0.0175537
380	0.18422
390	0.350887
400	0.517554
410	0.68422
420	0.850887
430	1.01755
440	1.18422
450	1.35089
460	1.51755
470	1.68422
480	1.85089
490	2.01755
500	2.18422
510	2.35089
520	2.51755
530	2.68422
540	2.85089
550	3.01755
560	3.18422
570	3.35089
580	3.51755
590	3.68422
600	3.85089
610	4.01755
620	4.18422
630	4.35089
640	4.51755
650	4.68422
660	4.85089
670	5.01755
680	5.18422
690	5.35089
700	5.51755
710	5.68422
720	5.85089
730	6.01755
740	6.18422
750	6.35089
760	6.51755
770	6.68422
780	6.85089
790	7.01755
800	7.18422
810	7.35089
820	7.51755
830	7.68422
840	7.85089
850	8.01755
860	8.18422
870	8.35089
880	8.51755
890	8.68422
900	8.85089
910	9.01755
920	9.18422
930	9.35089
940	9.51755
950	9.68422
960	9.85089
970	10.0176
980	10.1842
990	10.3509
1000	10.5176
1010	10.6842
1020	10.8509
1030	11.0176
1040	11.1842
1050	11.3509
1060	11.5176
1070	11.6842
1080	11.8509
1090	12.0176
74
360	0
370	0.166667
380	0.333333
390	0.5
400	0.666667
410	0.833333
420	1
430	1.16667
440	1.33333
450	1.5
460	1.66667
470	1.83333
480	2
490	2.16667
500	2.33333
510	2.5
520	2.66667
530	2.83333
540	3
550	3.16667
560	3.33333
570	3.5
580	3.66667
590	3.83333
600	4
610	4.16667
620	4.33333
630	4.5
640	4.66667
650	4.83333
660	5
670	5.16667
680	5.33333
690	5.5
700	5.66667
710	5.83333
720	6
730	6.16667
740	6.33333
750	6.5
760	6.66667
770	6.83333
780	7
790	7.16667
800	7.33333
810	7.5
820	7.66667
830	7.83333
840	8
850	8.16667
860	8.33333
870	8.5
880	8.66667
890	8.83333
900	9
910	9.16667
920	9.33333
930	9.5
940	9.66667
950	9.83333
960	10
970	10.1667
980	10.3333
990	10.5
1000	10.6667
1010	10.8333
1020	11
1030	11.1667
1040	11.3333
1050	11.5
1060	11.6667
1070	11.8333
1080	12
1090	12.1667
74
360	0.130562
370	0.297229
380	0.463895
390	0.630562
400	0.797229
410	0.963895
420	1.13056
430	1.29723
440	1.4639
450	1.63056
460	1.79723
470	1.9639
480	2.13056
490	2.29723
500	2.4639
510	2.63056
520	2.79723
530	2.9639
540	3.13056
550	3.29723
560	3.4639
570	3.63056
580	3.79723
590	3.9639
600	4.13056
610	4.29723
620	4.4639
630	4.63056
640	4.79723
650	4.9639
660	5.13056
670	5.29723
680	5.4639
690	5.63056
700	5.79723
710	5.9639
720	6.13056
730	6.29723
740	6.4639
750	6.63056
760	6.79723
770	6.9639
780	7.13056
790	7.29723
800	7.4639
810	7.63056
820	7.79723
830	7.9639
840	8.13056
850	8.29723
860	8.4639
870	8.63056
880	8.79723
890	8.9639
900	9.13056
910	9.29723
920	9.4639
930	9.63056
940	9.79723
950	9.9639
960	10.1306
970	10.2972
980	10.4639
990	10.6306
1000	10.7972
1010	10.9639
1020	11.1306
1030	11.2972
1040	11.4639
1050	11.6306
1060	11.7972
1070	11.9639
1080	12.1306
1090	12.2972
74
360	0.320546
370	0.487213
380	0.653879
390	0.820546
400	0.987213
410	1.15388
420	1.32055
430	1.48721
440	1.65388
450	1.82055
460	1.98721
470	2.15388
480	2.32055
490	2.48721
500	2.65388
510	2.82055
