115
1
1090	0.122095
2
1080	0.0960995
1090	0.230917
3
1070	0.0874429
1080	0.244957
1090	0.294197
4
1060	0.0692065
1070	0.216638
1080	0.302734
1090	0.350892
47
630	0.00531811
640	0.00531811
650	0.00531811
660	0.00109683
670	0.00109683
680	0.00109683
690	0.00109683
700	0.00109683
710	0.00109683
720	0.00109683
730	0.00109683
740	0.00109683
750	0.00109683
760	0.00109683
770	0.00109683
780	0.00109683
790	0.00109683
800	0.00109683
810	0.00109683
820	0.00109683
830	0.00109683
840	0.00109683
850	0.00109683
860	0.00109683
870	0.00109683
880	0.00109683
890	0.00109683
900	0.00109683
910	0.00109683
920	0.00109683
930	0.00109683
940	0.00109683
950	0.00109683
960	0.00109683
970	0.00109683
980	0.00109683
990	0.00109683
1000	0.00109683
1010	0.00109683
1020	0.00109683
1030	0.00109683
1040	0.00109683
1050	0.0222248
1060	0.131856
1070	0.281328
1080	0.315106
1090	0.371664
48
620	0.0244108
630	0.0318333
640	0.0318333
650	0.0318333
660	0.027612
670	0.027612
680	0.027612
690	0.027612
700	0.027612
710	0.027612
720	0.027612
730	0.027612
740	0.027612
750	0.027612
760	0.027612
770	0.027612
780	0.027612
790	0.027612
800	0.027612
810	0.027612
820	0.027612
830	0.027612
840	0.027612
850	0.027612
860	0.027612
870	0.027612
880	0.027612
890	0.027612
900	0.027612
910	0.027612
920	0.027612
930	0.027612
940	0.027612
950	0.027612
960	0.027612
970	0.027612
980	0.027612
990	0.027612
1000	0.027612
1010	0.027612
1020	0.027612
1030	0.027612
1040	0.052139
1050	0.145297
1060	0.246808
1070	0.314096
1080	0.364156
1090	0.390709
49
610	0.0223064
620	0.047138
630	0.0545605
640	0.0545605
650	0.0545605
660	0.0503393
670	0.0503393
680	0.0503393
690	0.0503393
700	0.0503393
710	0.0503393
720	0.0503393
730	0.0503393
740	0.0503393
750	0.0503393
760	0.0503393
770	0.0503393
780	0.0503393
790	0.0503393
800	0.0503393
810	0.0503393
820	0.0503393
830	0.0503393
840	0.0503393
850	0.0503393
860	0.0503393
870	0.0503393
880	0.0503393
890	0.0503393
900	0.0503393
910	0.0503393
920	0.0503393
930	0.0503393
940	0.0503393
950	0.0503393
960	0.0503393
970	0.0503393
980	0.0503393
990	0.0503393
1000	0.0503393
1010	0.0503393
1020	0.0503393
1030	0.0655883
1040	0.152419
1050	0.263029
1060	0.311102
1070	0.35809
1080	0.385132
1090	0.417833
50
600	0.0239899
610	0.0488215
620	0.0736532
630	0.0810757
640	0.0810757
650	0.0810757
660	0.0768544
670	0.0768544
680	0.0768544
690	0.0768544
700	0.0768544
710	0.0768544
720	0.0768544
730	0.0768544
740	0.0768544
750	0.0768544
760	0.0768544
770	0.0768544
780	0.0768544
790	0.0768544
800	0.0768544
810	0.0768544
820	0.0768544
830	0.0768544
840	0.0768544
850	0.0768544
860	0.0768544
870	0.0768544
880	0.0768544
890	0.0768544
900	0.0768544
910	0.0768544
920	0.0768544
930	0.0768544
940	0.0768544
950	0.0768544
960	0.0768544
970	0.0768544
980	0.0768544
990	0.0768544
1000	0.0768544
1010	0.0768544
1020	0.0971912
1030	0.187577
1040	0.299451
1050	0.325092
1060	0.377185
1070	0.408415
1080	0.428619
1090	0.475743
51
590	0.0218855
600	0.0467172
610	0.0715488
620	0.0963805
630	0.103803
640	0.103803
650	0.103803
660	0.0995817
670	0.0995817
680	0.0995817
690	0.0995817
700	0.0995817
710	0.0995817
720	0.0995817
730	0.0995817
740	0.0995817
750	0.0995817
760	0.0995817
770	0.0995817
780	0.0995817
790	0.0995817
800	0.0995817
810	0.0995817
820	0.0995817
830	0.0995817
840	0.0995817
850	0.0995817
860	0.0995817
870	0.0995817
880	0.0995817
890	0.0995817
900	0.0995817
910	0.0995817
920	0.0995817
930	0.0995817
940	0.0995817
950	0.0995817
960	0.0995817
970	0.0995817
980	0.0995817
990	0.0995817
1000	0.0995817
1010	0.126318
1020	0.225633
1030	0.293226
1040	0.334778
1050	0.393302
1060	0.418444
1070	0.445855
1080	0.472986
1090	0.506187
52
580	0.023569
590	0.0484007
600	0.0732323
610	0.098064
620	0.122896
630	0.130318
640	0.130318
650	0.130318
660	0.126097
670	0.126097
680	0.126097
690	0.126097
700	0.126097
710	0.126097
720	0.126097
730	0.126097
740	0.126097
750	0.126097
760	0.126097
770	0.126097
780	0.126097
790	0.126097
800	0.126097
810	0.126097
820	0.126097
830	0.126097
840	0.126097
850	0.126097
860	0.126097
870	0.126097
880	0.126097
890	0.126097
900	0.126097
910	0.126097
920	0.126097
930	0.126097
940	0.126097
950	0.126097
960	0.126097
970	0.126097
980	0.126097
990	0.126097
1000	0.152236
1010	0.233197
1020	0.309716
1030	0.337127
1040	0.384746
1050	0.426005
1060	0.463588
1070	0.475353
1080	0.50037
1090	0.530072
53
570	0.0214646
580	0.0462963
590	0.0711279
600	0.0959596
610	0.120791
620	0.145623
630	0.153045
640	0.153045
650	0.153045
660	0.148824
670	0.148824
680	0.148824
690	0.148824
700	0.148824
710	0.148824
720	0.148824
730	0.148824
740	0.148824
750	0.148824
760	0.148824
770	0.148824
780	0.148824
790	0.148824
800	0.148824
810	0.148824
820	0.148824
830	0.148824
840	0.148824
850	0.148824
860	0.148824
870	0.148824
880	0.148824
890	0.148824
900	0.148824
910	0.148824
920	0.148824
930	0.148824
940	0.148824
950	0.148824
960	0.148824
970	0.148824
980	0.148824
990	0.160435
1000	0.243259
1010	0.317276
1020	0.351137
1030	0.386665
1040	0.42758
1050	0.457776
1060	0.492569
1070	0.504178
1080	0.565499
1090	0.585596
54
560	0.0231481
570	0.0479798
580	0.0728114
590	0.0976431
600	0.122475
610	0.147306
620	0.172138
630	0.179561
640	0.179561
650	0.179561
660	0.175339
670	0.175339
680	0.175339
690	0.175339
700	0.175339
710	0.175339
720	0.175339
730	0.175339
740	0.175339
750	0.175339
760	0.175339
770	0.175339
780	0.175339
790	0.175339
800	0.175339
810	0.175339
820	0.175339
830	0.175339
840	0.175339
850	0.175339
860	0.175339
870	0.175339
880	0.175339
890	0.175339
900	0.175339
910	0.175339
920	0.175339
930	0.175339
940	0.175339
950	0.175339
960	0.175339
970	0.175339
980	0.190751
990	0.274648
1000	0.335424
1010	0.371605
1020	0.392075
1030	0.445066
1040	0.471585
1050	0.490134
1060	0.526713
1070	0.573198
1080	0.606601
1090	0.612334
55
550	0.0248316
560	0.0496633
570	0.0744949
580	0.0993266
590	0.124158
600	0.14899
610	0.173822
620	0.198653
630	0.206076
640	0.206076
650	0.206076
660	0.201854
670	0.201854
680	0.201854
690	0.201854
700	0.201854
710	0.201854
720	0.201854
730	0.201854
740	0.201854
750	0.201854
760	0.201854
770	0.201854
780	0.201854
790	0.201854
800	0.201854
810	0.201854
820	0.201854
830	0.201854
